Item ID,High Price,Low Price,Margin,High Time,Low Time
5281,390,342,48,1728565945,1728565711
5282,77,72,5,1728565748,1728563582
5283,47,21,26,1728564381,1728565982
5284,10,22,-12,1728556844,1728565855
5285,10,10,0,1728565983,1728565797
5286,100,55,45,1728564069,1728565980
5287,152,74,78,1728565633,1728565832
5288,658,688,-30,1728565930,1728566000
5289,33638,33641,-3,1728565761,1728565990
5290,69,69,0,1728565842,1728565382
5291,22,21,1,1728565795,1728565879
5292,20,15,5,1728565533,1728565131
5293,28,15,13,1728565561,1728565846
5294,44,36,8,1728565859,1728565863
5295,31600,31198,402,1728565988,1728565983
5296,1185,1159,26,1728565995,1728565984
5297,87,75,12,1728565464,1728565914
5298,3700,3500,200,1728565983,1728565966
5299,3474,3301,173,1728565989,1728565996
5300,47315,46972,343,1728565974,1728565993
5301,6967,6913,54,1728565974,1728565970
5302,531,432,99,1728565573,1728565868
5303,870,650,220,1728565757,1728565934
5304,7248,7248,0,1728565973,1728565991
5305,6,4,2,1728565991,1728565801
5306,3,3,0,1728565857,1728561075
5307,5,4,1,1728565699,1728565827
5308,5,4,1,1728565549,1728565792
5309,15,7,8,1728563467,1728565821
5310,8,5,3,1728563666,1728565818
5311,77,70,7,1728563257,1728565833
5312,116,127,-11,1728565776,1728565890
5313,63,85,-22,1728564252,1728565967
5314,5124,5100,24,1728565874,1728565967
5315,25250,25255,-5,1728565658,1728565998
5316,85000,84838,162,1728565360,1728566001
5318,1,1,0,1728565804,1728556246
5319,2,2,0,1728565924,1728559909
5320,4,3,1,1728564210,1728565963
5321,66,33,33,1728565996,1728565981
5322,10,3,7,1728560631,1728565816
5323,18,6,12,1728565799,1728565836
5324,2,2,0,1728565901,1728530618
5325,165,117,48,1728565843,1728565190
5329,63,62,1,1728565954,1728531018
5331,199,160,39,1728565831,1728565210
5341,125,124,1,1728565925,1728562057
5343,144,129,15,1728565851,1728561618
5345,49999,4187,45812,1728530040,1728561578
5350,6,6,0,1728565404,1728565580
5352,135,5000,-4865,1728523079,1728439991
5354,4,4,0,1728565956,1728565929
5370,400,360,40,1728565617,1728565864
5371,426,401,25,1728565845,1728565832
5372,6021,5344,677,1728565984,1728565568
5373,28600,28617,-17,1728565982,1728565867
5374,87932,86550,1382,1728565580,1728564700
5376,2,2,0,1728565217,1728565841
5386,780,550,230,1728565762,1728565846
5396,631,623,8,1728565865,1728565516
5406,813,801,12,1728565358,1728565976
5416,580,572,8,1728565971,1728564679
5418,2,2,0,1728565828,1728565722
5438,2900,1834,1066,1728565306,1728564079
5458,2248,1497,751,1728565293,1728563650
5478,1225,1289,-64,1728565309,1728555521
5496,301,301,0,1728565924,1728565372
5497,500,330,170,1728565558,1728565851
5498,499,147,352,1728565481,1728565569
5499,376,363,13,1728565519,1728563474
5500,318,256,62,1728565802,1728565518
5501,1792,1695,97,1728565959,1728565650
5502,38825,38043,782,1728565996,1728565618
5503,445,452,-7,1728565918,1728564584
5504,178,150,28,1728564361,1728565998
5516,2676,2000,676,1728565637,1728562332
5521,771,726,45,1728565951,1728565789
5523,800,524,276,1728565125,1728565459
5525,118,103,15,1728565724,1728565405
5527,17,6,11,1728565718,1728563856
5529,30,20,10,1728565788,1728565588
5531,100,60,40,1728565903,1728564376
5533,1,15,-14,1728565064,1728565874
5535,15,10,5,1728565857,1728563860
5537,43,30,13,1728565777,1728565185
5539,125,75,50,1728565893,1728559083
5541,500,500,0,1728564579,1728565582
5543,1,50,-49,1728563694,1728498194
5547,24000,25000,-1000,1728563776,1728565651
5549,450000,400000,50000,1728559364,1728526099
5574,3200,3399,-199,1728563899,1728565764
5575,5846,5621,225,1728565421,1728565759
5576,7500,7164,336,1728565432,1728565770
5616,19,24,-5,1728096113,1728495917
5617,27,97,-70,1725237268,1725777395
5618,148,148,0,1728402523,1728389318
5619,203,51,152,1728554741,1728540182
5620,252,207,45,1728541696,1728545749
5621,324,434,-110,1728536495,1728489817
5622,1280,58,1222,1728491837,1728330916
5623,300,200,100,1728484301,1728281803
5624,585,1021,-436,1728333923,1728528536
5625,1500,526,974,1728531145,1728540845
5626,35,31,4,1728542257,1728563527
5627,1341,932,409,1728565256,1728538807
5628,950,38,912,1728337717,1727410725
5629,19,37,-18,1725730992,1724299314
5630,4999,74,4925,1727484969,1714000135
5631,4999,40,4959,1727061741,1728284609
5632,750,223,527,1727440972,1728528879
5633,291,291,0,1728530511,1728550133
5634,665,94,571,1728529072,1728400481
5635,7000,60,6940,1727394760,1727909779
5636,24098,191,23907,1725932417,1728331042
5637,97,285,-188,1727942850,1727315188
5638,199000,500,198500,1725240807,1728027892
5639,250,857,-607,1727412826,1728562174
5640,307,240,67,1728181372,1728505506
5641,1158,1150,8,1728550623,1728565307
5642,5000,5000,0,1726252390,1726252390
5643,35000,50000,-15000,1728504042,1728489848
5644,10,2,8,1727649366,1727445605
5645,4,10,-6,1727150809,1710160445
5646,99888,99888,0,1728129499,1728129498
5647,627,1072,-445,1728555387,1728004809
5648,542,20,522,1727468505,1722914078
5649,41800,21,41779,1718145703,1727860744
5650,1,36,-35,1720896256,1707568049
5651,500,1000,-500,1727114956,1725200604
5652,395,395,0,1725960467,1725936984
5653,940,1330,-390,1728313893,1727917002
5654,46,50,-4,1728269317,1725903224
5655,3,3,0,1727808768,1727985722
5656,20000,20000,0,1728389357,1728389357
5657,414,501,-87,1728532037,1727804775
5658,143,1,142,1727138106,1726182878
5659,279,3,276,1728553325,1727967998
5660,440,124,316,1728561733,1728535682
5661,181,683,-502,1726702042,1723170385
5662,1455,1005,450,1728480455,1728548071
5663,468,468,0,1727558597,1727558596
5664,1207,575,632,1728509474,1727904596
5665,887,1161,-274,1728300267,1728337832
5666,1527,2,1525,1728526011,1728329571
5667,208,205,3,1728565777,1728565873
5668,1,49,-48,1728500533,1725796380
5670,4,200,-196,1728534299,1727858866
5672,888,500,388,1728328140,1728240347
5674,1,3540,-3539,1728129884,1722214647
5676,1855,1855,0,1728484302,1728005027
5678,4310,4310,0,1728559310,1728565042
5680,17131,17131,0,1728563399,1728564630
5682,1884,10,1874,1728388291,1727502393
5686,49000,4556,44444,1728488055,1728541666
5688,3868,100000,-96132,1728564362,1728192993
5690,73,2000,-1927,1728405160,1727875175
5692,2934,50,2884,1728518014,1728130281
5694,3376,4994,-1618,1728507811,1728427879
5696,7708,11498,-3790,1728560749,1728517434
5698,23318,22953,365,1728565863,1728565849
5700,24999,3567,21432,1728364258,1728561348
5704,1000,500000,-499000,1727524373,1727461923
5706,386438,176,386262,1727130724,1728279853
5708,227,99999,-99772,1728165568,1728321790
5710,800,300,500,1727342978,1702988838
5712,2089,2044,45,1728184139,1726679957
5714,13333,10014,3319,1728519756,1728430810
5716,100000,39662,60338,1728541410,1728433839
5718,100,98,2,1727617825,1727062111
5720,100000,4,99996,1728079856,1728346625
5722,492,1000,-508,1727925906,1726089363
5724,1,4457,-4456,1728469247,1713213677
5726,6624,6624,0,1728170106,1728518496
5728,22290,21734,556,1728543812,1728562161
5730,49249,47224,2025,1728561784,1728563283
5734,7327,11040,-3713,1728008124,1718954667
5736,1,5050,-5049,1728002804,1724987261
5739,15312,30000,-14688,1728457782,1727458990
5741,19086,24171,-5085,1727738083,1727726172
5743,26604,26500,104,1728564068,1728565971
5745,664000,607,663393,1727719032,1728404633
5747,15609,8000,7609,1728565900,1728565527
5749,4839,4929,-90,1728514297,1725376068
5751,825,1850,-1025,1728557524,1728354891
5753,55000,52000,3000,1728564875,1728565188
5755,415,468,-53,1728565428,1728557742
5757,37709,28787,8922,1728565905,1728541175
5759,64,60,4,1728532959,1728565905
5761,68827,72449,-3622,1728524834,1728520076
5763,253,100,153,1728540528,1728522485
5765,176888,109004,67884,1728550412,1728423436
5767,1798,1185,613,1728563184,1728532116
5769,145,176,-31,1728554677,1728500504
5777,40000,30000,10000,1728550759,1728532816
5785,37649,43582,-5933,1728534529,1728507603
5793,17000,23,16977,1728549211,1728525214
5801,22943,104820,-81877,1728402794,1728526415
5809,8846,10280,-1434,1728020689,1726881813
5817,43827,77301,-33474,1728379719,1728558852
5825,25000,18426,6574,1728399217,1728530471
5833,10022,1100,8922,1728545257,1728230203
5841,20000,16308,3692,1728505713,1728483143
5849,20000,19434,566,1728420162,1728453121
5857,271000,280973,-9973,1728501668,1728357954
5865,100000,100000,0,1728295639,1728295639
5873,157424,150000,7424,1728511458,1728531293
5881,30000,28794,1206,1728144024,1727150178
5889,150000,21656,128344,1728379771,1720312217
5897,200000,266417,-66417,1728379731,1728552668
5905,208000,79756,128244,1728520643,1728420224
5913,222607,144486,78121,1728492127,1728315571
5921,242000,242000,0,1728509868,1728388460
5929,425000,425000,0,1727762709,1727299784
5931,1346,1285,61,1728564283,1728565983
5933,1725,1600,125,1728565161,1728565089
5935,132,132,0,1728563954,1728565697
5937,1000,800,200,1728532014,1728563495
5940,4938,4925,13,1728565142,1728565832
5943,1989,1407,582,1728564566,1728564273
5945,1938,515,1423,1728546428,1728557145
5947,1150,600,550,1728565300,1728534493
5949,738,738,0,1728563032,1728563033
5952,6846,6765,81,1728565798,1728565994
5954,4391,4460,-69,1728525771,1728565720
5956,3000,3000,0,1728551954,1728565923
5958,2100,1933,167,1728563593,1728565782
5968,504,525,-21,1728564910,1728565836
5970,15,15,0,1728565344,1728565916
5972,2771,2696,75,1728565991,1728565997
5974,4000,3960,40,1728565983,1728565992
5980,122,118,4,1728555546,1728565810
5982,35,31,4,1728565757,1728565900
5984,78,78,0,1728538884,1728562096
5986,48,55,-7,1728565324,1728557855
5988,222,182,40,1728523881,1728558190
5992,2000,2000,0,1728449619,1728449904
5994,864,5000,-4136,1728519312,1728530783
5996,175,100,75,1728534187,1728545574
5998,1201,1187,14,1728565923,1728565875
6000,84,84,0,1728530761,1728530766
6002,99,31,68,1728512472,1728563997
6004,178,283,-105,1728564117,1728565661
6006,667,624,43,1728545646,1728562511
6008,1103,850,253,1728565906,1728557321
6010,500,400,100,1728536133,1728565284
6012,228,227,1,1728538175,1728565841
6014,159,152,7,1728475824,1728564468
6016,1956,1920,36,1728566001,1728565976
6018,83,80,3,1728565815,1728565809
6020,115,162,-47,1728368084,1728564677
6022,75,245,-170,1728533366,1728561930
6024,160,130,30,1728552465,1728562716
6026,626,553,73,1728541614,1728561931
6028,334,337,-3,1728502734,1728564732
6030,845,720,125,1728552515,1728562960
6032,20,10,10,1728566001,1728565274
6034,50,31,19,1728565936,1728565682
6036,148,100,48,1728565859,1728542738
6038,1344,2239,-895,1728526621,1728445611
6043,101,101,0,1728550719,1728565871
6045,7,7,0,1728550727,1728565583
6047,70,70,0,1728564933,1728565236
6049,131,125,6,1728565584,1728564420
6051,6520,6678,-158,1728561799,1728565641
6055,187,237,-50,1728565604,1728565996
6061,15000,287,14713,1726777249,1727793929
6062,783,10000,-9217,1728406813,1728440031
6128,30000,73787,-43787,1728471799,1728548704
6129,38391,38402,-11,1728499808,1728565754
6130,40999,37700,3299,1728562500,1728563820
6131,38398,34500,3898,1728557574,1728537723
6133,4394,4208,186,1728502819,1728557594
6135,11975,11600,375,1728565206,1728564843
6137,150230,50000,100230,1728551481,1728531260
6139,36600,27000,9600,1728551424,1728563403
6141,26000,23600,2400,1728552285,1728565884
6143,4142,9376,-5234,1728412994,1728516945
6145,346,319,27,1728556047,1728551586
6147,152880,60005,92875,1728551469,1728536855
6149,2800,322,2478,1728541332,1728546107
6151,618,618,0,1728563664,1728535006
6153,199996,406338,-206342,1728515401,1728563698
6155,346,336,10,1728537957,1728565981
6157,10099,20000,-9901,1728553568,1728546821
6159,11542,17100,-5558,1728516374,1728471092
6161,19335,18666,669,1728080762,1728553482
6163,70785,55000,15785,1728479309,1728479360
6165,17904,18846,-942,1727842781,1728252221
6167,18087,35000,-16913,1727883480,1728276397
6169,20367,24754,-4387,1728135369,1728565721
6171,10401,7984,2417,1728540285,1728525144
6173,686,5650,-4964,1728537924,1727984195
6211,3408,1700,1708,1728529304,1728565641
6213,2777,1942,835,1728516738,1728513272
6215,3603,25472,-21869,1728543892,1728513657
6235,9998,6493,3505,1728559902,1728561242
6237,1853,1127,726,1728543825,1728544035
6257,5578,6360,-782,1728551166,1728427372
6259,1625,1412,213,1728556140,1728560116
6279,9999,1200,8799,1728561189,1728553914
6281,1,5,-4,1728559098,1728485463
6283,950,8,942,1728506849,1728563003
6285,3157,50,3107,1728498918,1728557921
6287,94,15,79,1728564674,1728506399
6289,13,13,0,1728565621,1728565810
6291,295,205,90,1728565084,1728564421
6297,8998,331,8667,1728535550,1728552245
6299,4900,231,4669,1728473093,1728556795
6305,195,125,70,1728563903,1728555854
6306,10,10,0,1728565733,1728564045
6311,649999,650272,-273,1728565611,1728561486
6313,467,1537,-1070,1728564702,1728564837
6315,25000,10000,15000,1728561778,1728512812
6317,29900,20484,9416,1728565871,1728564615
6319,700,406,294,1728561802,1728565177
6322,573,401,172,1728564523,1728565825
6324,1000,549,451,1728565543,1728565960
6326,530,337,193,1728565758,1728565140
6328,239,199,40,1728565893,1728565801
6330,1000,414,586,1728564111,1728564541
6332,535,526,9,1728565940,1728565994
6333,319,317,2,1728565790,1728565837
6335,6000,4277,1723,1728562992,1728565982
6337,4098,6354,-2256,1728447091,1728562866
6339,5484,2154,3330,1728562985,1728565985
6341,15000,8561,6439,1728527507,1728565188
6343,1000,69,931,1728439087,1728371869
6345,100000,3250,96750,1728430416,1728555730
6347,1000,69,931,1728439094,1728412476
6349,11999,4025,7974,1728547208,1728556822
6351,20000,20000,0,1728529898,1728528499
6353,64000,5367,58633,1728501379,1728509848
6355,3531,15000,-11469,1728021479,1728450164
6357,50000,10000,40000,1728457817,1728565945
6359,15077,935,14142,1728437018,1727659341
6361,2869,4103,-1234,1728483184,1728508941
6363,2367,69,2298,1728394514,1728450116
6365,3526,3711,-185,1728535539,1728522451
6367,2551,500,2051,1728472459,1728510427
6369,16879,2700,14179,1728338873,1728262563
6371,4477,250,4227,1728564860,1728504198
6373,68000,5500,62500,1728233880,1728238014
6375,2616,69,2547,1728535239,1728387546
6377,1198,750,448,1728565707,1728510436
6379,65000,3808,61192,1728323941,1728238036
6382,2200,1015,1185,1728563699,1728562149
6384,647,638,9,1728550231,1728558686
6386,541,272,269,1728565455,1728565480
6388,770,770,0,1728564619,1728536289
6390,1002,1393,-391,1728564707,1728384145
6392,1817,100,1717,1728564248,1728563237
6394,1827,900,927,1728564310,1728563248
6396,4580,781,3799,1728564326,1728563264
6398,3349,2065,1284,1728553482,1728563820
6400,450,100,350,1728562680,1728508606
6402,10000,10000,0,1728564954,1728518846
6404,439,100,339,1728555878,1728513587
6406,140,100,40,1728564841,1728481611
6408,2500,1708,792,1728503810,1727979633
6410,708,1361,-653,1728506786,1727270206
6412,1748,28833,-27085,1728500623,1728338570
6414,1329,1329,0,1728556316,1728130305
6416,2868,2868,0,1728564698,1728554766
6418,992,1507,-515,1728565882,1728551671
6420,1080,401,679,1728563960,1728532558
6470,1,1,0,1728565309,1728563555
6472,1,1,0,1728565763,1728556412
6474,1,5,-4,1728428610,1728085941
6476,12,3,9,1728512676,1728529221
6522,3985,3068,917,1728562877,1728565140
6523,423161,407614,15547,1728564920,1728565800
6524,523078,502940,20138,1728565445,1728565877
6525,87400,74800,12600,1728547636,1728528613
6526,432232,390000,42232,1728559994,1728548604
6527,332475,261184,71291,1728559982,1728531652
6528,491529,471350,20179,1728565962,1728565793
6562,27995,21111,6884,1728565777,1728565914
6563,89993,55000,34993,1728565489,1728558536
6568,634618,633178,1440,1728565893,1728565910
6571,2550000,2511723,38277,1728564448,1728565235
6573,2550000,2456251,93749,1728560029,1728565423
6575,2000000,1660004,339996,1728437102,1728316848
6577,2824347,2439779,384568,1728238211,1728515392
6579,2186675,2300000,-113325,1719607024,1727739325
6581,2654122,2793812,-139690,1728548364,1728532918
6583,1444459,1401000,43459,1728561599,1728562203
6585,2557548,2522599,34949,1728565938,1728565959
6587,400,5,395,1728545100,1728260617
6589,49999,4074,45925,1728286762,1728556440
6591,5000,237,4763,1728545394,1727889990
6593,86,199,-113,1727560028,1724189444
6595,390000,350,389650,1728164632,1728198546
6597,431,411,20,1728271187,1728097832
6599,1000000,10000,990000,1728462528,1728539620
6601,5000,598,4402,1728565903,1727828747
6603,5050,2653,2397,1728561580,1728563455
6605,1624,1709,-85,1728483401,1728544132
6607,954,100000,-99046,1728521138,1728457755
6609,1169,946,223,1728546082,1728558110
6611,997,250,747,1728495729,1728501189
6613,1589,1589,0,1728278849,1728352275
6615,1033,955,78,1728507410,1728512635
6617,8994,6001,2993,1728565824,1728565925
6619,2157,2157,0,1728563461,1728559630
6621,1411,2080,-669,1728191727,1728456553
6623,7999,7023,976,1728562899,1728563433
6625,8080,4000,4080,1728565839,1728565926
6627,2288,2408,-120,1728534157,1728562263
6629,9980,10000,-20,1728562164,1728565991
6631,3500,100,3400,1728500810,1728404643
6633,1870,1968,-98,1728562934,1728520694
6667,1,1,0,1728565941,1728559975
6681,50,20,30,1728552838,1728560957
6685,11811,11719,92,1728565999,1728565985
6687,8819,8700,119,1728565255,1728565961
6689,5661,4585,1076,1728563032,1728565621
6691,2831,2801,30,1728565405,1728565562
6693,7423,7400,23,1728565913,1728565971
6697,46,30,16,1728562916,1728556864
6701,347,213,134,1728544148,1728524284
6703,493,400,93,1728564878,1728531197
6705,395,353,42,1728565918,1728562864
6724,44997,38954,6043,1728565903,1728563451
6729,15527,15280,247,1728565594,1728565808
6731,452537,441000,11537,1728565387,1728565739
6733,2944000,2916008,27992,1728565853,1728565680
6735,74230,69036,5194,1728565892,1728565882
6737,4829000,4750000,79000,1728565871,1728565905
6739,57898,57333,565,1728565727,1728565890
6750,1450,201,1249,1728563910,1728563271
6752,3000,500,2500,1728561935,1728563276
6760,3443,5501,-2058,1728527489,1728561677
6762,3645,5551,-1906,1728526353,1728565396
6764,6500,5501,999,1728553511,1728565272
6794,313,300,13,1728456532,1728562013
6809,54374,43139,11235,1728565964,1728563991
6812,4134,4105,29,1728564940,1728565932
6814,396,360,36,1728565916,1728562143
6889,2137608,2076474,61134,1728565795,1728565977
6891,45000,1867,43133,1728544888,1728427481
6908,239999,185000,54999,1728560350,1728529944
6910,784445,677635,106810,1728563198,1728552207
6912,2019693,1969256,50437,1728552817,1728481548
6914,1916764,1894906,21858,1728565811,1728565255
6916,2578698,2428602,150096,1728565775,1728565797
6918,1168079,1149100,18979,1728563606,1728565951
6920,354000,350116,3884,1728565845,1728565787
6922,1100000,1117158,-17158,1728559369,1728562263
6924,2260000,2189237,70763,1728561257,1728565803
6959,7000,6877,123,1728536477,1728548989
6962,735,735,0,1728559684,1728564030
6971,1,2,-1,1728356182,1728564558
6973,33,33,0,1728564181,1728409194
6975,11,6,5,1728564043,1728556442
6977,2829,2829,0,1728564136,1728549585
6979,147,10,137,1728562235,1728461583
6981,26,4,22,1728564645,1728563019
6983,500,20,480,1728564061,1728564460
7051,2000,394,1606,1728564576,1728565040
7054,230,193,37,1728551945,1728565004
7056,233,204,29,1728554087,1728564886
7058,829,870,-41,1728523562,1728565893
7060,1600,1535,65,1728565649,1728565723
7062,30000,300,29700,1728517109,1728296827
7064,61,1,60,1728499179,1728272113
7066,15000,1000,14000,1727919865,1728162068
7068,998,800,198,1728544186,1728544192
7070,5000,307,4693,1728429603,1728437798
7072,50000,556,49444,1728521286,1728344885
7074,11500,350,11150,1728315496,1728380398
7076,5501,300,5201,1727741060,1728361261
7078,4899,80,4819,1727712963,1728507001
7080,2000,501,1499,1728400208,1728268663
7082,44,31,13,1728488292,1728565452
7084,6501,182,6319,1728093054,1728368734
7086,197,252,-55,1728519201,1728411367
7088,677,600,77,1728510049,1728541423
7110,937,876,61,1728565373,1728523262
7112,250,15,235,1728562391,1728563926
7114,1682,1500,182,1728561835,1728565953
7116,1000,464,536,1728366417,1728510451
7122,1053,946,107,1728548369,1728520055
7124,895,769,126,1728562406,1728564599
7126,639,325,314,1728549755,1728480303
7128,1,801,-800,1728546044,1728510459
7130,500,535,-35,1728556501,1728102701
7132,1000,783,217,1728516417,1728546600
7134,286,200,86,1728521571,1728510985
7136,1031,979,52,1728558782,1728542402
7138,1,655,-654,1728497385,1727629973
7158,132923,130801,2122,1728565302,1728565985
7159,999,420,579,1728564992,1728562987
7162,10,15,-5,1728385092,1728279469
7168,1900,1900,0,1728530968,1728512534
7170,2000,1450,550,1728564771,1728560978
7176,1249,1249,0,1728350296,1728286529
7178,260,125,135,1728565699,1728565649
7186,1799,1300,499,1728515566,1728516203
7188,900,411,489,1728564910,1728564571
7196,1489,1350,139,1728565094,1728565097
7198,133,112,21,1728565919,1728565698
7206,4009,4220,-211,1728564787,1728528136
7208,795,731,64,1728565431,1728565788
7216,1111,1120,-9,1728561444,1728564333
7218,797,785,12,1728565984,1728565389
7223,85,69,16,1728426747,1728516803
7225,389,295,94,1728565941,1728565611
7319,22103,21486,617,1728553403,1728558492
7321,5612,6000,-388,1728534946,1728565755
7323,7444,7500,-56,1728562658,1728564397
7325,6270,6300,-30,1728544753,1728563515
7327,9500,2851,6649,1728565338,1728556652
7329,75,78,-3,1728565835,1728565987
7330,249,151,98,1728562137,1728565847
7331,200,150,50,1728565988,1728565966
7332,3530,3530,0,1728545622,1728555239
7334,3200,2500,700,1728561010,1728565182
7336,70275,50501,19774,1728564268,1728564677
7338,5000,3501,1499,1728473034,1728553968
7340,2784,2645,139,1728562391,1728565144
7342,36051,34500,1551,1728564574,1728562143
7344,33000,1105,31895,1727951553,1728563289
7346,2754,2720,34,1728521202,1728540359
7348,33367,31800,1567,1728561361,1728559999
7350,45000,3501,41499,1728530502,1728546442
7352,2907,2352,555,1728529886,1728556534
7354,36999,33532,3467,1728563694,1728564289
7356,2515,2505,10,1728478208,1728560992
7358,3885,3544,341,1728547227,1728565748
7360,32595,32516,79,1728565521,1728564159
7362,40000,24111,15889,1728546247,1728547562
7364,50000,6156,43844,1728546695,1728560834
7366,10000,5000,5000,1728565786,1728547616
7368,15000,8625,6375,1728546680,1728560621
7370,5714,5548,166,1728559515,1728565972
7372,5286,5057,229,1728560685,1728564586
7374,19999,6864,13135,1728556171,1728564950
7376,5106,5106,0,1728456945,1728560653
7378,37000,34959,2041,1728563344,1728565879
7380,5504,5400,104,1728560248,1728558517
7382,89998,7000,82998,1728547230,1728561385
7384,25000,3500,21500,1728522746,1728559774
7386,21585,20506,1079,1728561168,1728564911
7388,25252,20133,5119,1728544372,1728554159
7390,154129,141000,13129,1728561179,1728564907
7392,29827,37481,-7654,1728552346,1728562629
7394,195219,190000,5219,1728558656,1728564916
7396,57500,54444,3056,1728561682,1728558938
7398,67575,60963,6612,1728565738,1728563268
7399,89057,82116,6941,1728565754,1728562852
7400,13000,12000,1000,1728561452,1728564904
7416,9922,9533,389,1728565720,1728565847
7418,9194,8918,276,1728565728,1728565845
7433,2000,2222,-222,1728503729,1728537347
7435,60,176,-116,1728489351,1728250536
7437,306,1000,-694,1728087658,1728537344
7439,606,1551,-945,1728325293,1728529995
7441,474,474,0,1728528116,1728526485
7443,1200,1200,0,1728285956,1728516210
7445,19000,15000,4000,1728564729,1728564305
7447,7258,2000,5258,1728564260,1728507679
7449,26281,23800,2481,1728464403,1728506045
7451,17367,22163,-4796,1728512867,1728481974
7468,1150,1150,0,1728563991,1728515853
7521,1472,1472,0,1728528772,1728495754
7566,799,395,404,1728562049,1728562731
7568,2004,1300,704,1728500687,1728551736
7650,500,12,488,1728565672,1728513682
7660,1900,328,1572,1728563985,1728565303
7662,1,58,-57,1728426811,1728544823
7664,458,209,249,1727914635,1725409119
7666,273,273,0,1728496615,1728484329
7668,2164,1701,463,1728565434,1728565442
7759,16250,5000,11250,1728394619,1728431888
7761,44999,3747,41252,1728441111,1728324397
7763,2761,1001,1760,1728528442,1728506871
7765,7325,4749,2576,1728555641,1728324357
7767,98594,2600,95994,1728506127,1728563388
7769,3921,3915,6,1728555553,1728554648
7771,3221,3175,46,1728547663,1728552792
7801,1,287,-286,1728534467,1728509357
7919,1111,1001,110,1728422956,1728549172
7936,1,2,-1,1728566001,1728551704
7939,7267,7000,267,1728565955,1728565961
7944,206,204,2,1728565145,1728565989
7946,345,335,10,1728565976,1728565826
8007,614,602,12,1728565970,1728565758
8008,555,535,20,1728565974,1728563699
8009,466,451,15,1728565995,1728565805
8010,546,528,18,1728565979,1728565795
8011,423,417,6,1728565783,1728565767
8012,649,596,53,1728565787,1728565422
8013,479,466,13,1728565995,1728565844
8014,481,351,130,1728563225,1728520548
8015,697,662,35,1728565837,1728565077
8016,55,36,19,1728561693,1728504789
8017,320,179,141,1728564169,1728519521
8018,2000,2000,0,1728564610,1728564859
8019,353,400,-47,1728506793,1728433512
8020,240,82,158,1728523251,1728446255
8021,539,622,-83,1728493232,1728433571
8417,2500,600,1900,1728561053,1728540679
8419,2726,2570,156,1728565722,1728559337
8421,6200,3507,2693,1728564025,1728565439
8423,11500,11001,499,1728564408,1728528958
8425,15700,14000,1700,1728564891,1728549790
8427,20000,15007,4993,1728565268,1728554348
8429,54304,69305,-15001,1728563891,1728551453
8431,1747,1571,176,1728564858,1728564281
8433,5569,5300,269,1728564873,1728564283
8435,12086,10160,1926,1728565473,1728564931
8437,4028,3000,1028,1728561811,1728553095
8439,11000,5002,5998,1728527615,1728435986
8441,21500,8001,13499,1728552805,1728441589
8443,29999,30380,-381,1728565731,1728495988
8445,35000,13500,21500,1728557223,1728537064
8447,65000,21100,43900,1728551854,1728540678
8449,100000,60000,40000,1728561711,1728441572
8451,7000,6172,828,1728538042,1728537053
8453,9634,8676,958,1728563974,1728564133
8455,16438,16438,0,1728563996,1728558447
8457,6114,6217,-103,1728563987,1728555671
8459,11043,6100,4943,1728564002,1728564130
8461,15818,15000,818,1728561236,1728546841
8496,1710,801,909,1728551648,1728555826
8498,900000,981,899019,1728199974,1728552972
8500,60,58,2,1728425452,1728524585
8502,5000,5000,0,1728555186,1728562830
8504,39,321,-282,1728552967,1728406011
8506,1000000,2000,998000,1728186584,1728564336
8508,104,104,0,1728362878,1728401999
8510,500,50,450,1728216698,1728524562
8512,55,55,0,1727480830,1728504527
8514,4999,25,4974,1728520414,1728401995
8516,1,121,-120,1728499056,1726554020
8518,24999,16000,8999,1728379182,1727528033
8520,9161,2000,7161,1728504828,1728557270
8522,14714,14714,0,1728514828,1728512506
8524,346,442,-96,1727008574,1723740764
8526,15812,25647,-9835,1728459866,1728198942
8528,1,1,0,1728524577,1728158204
8530,20000,110,19890,1724371782,1728534941
8532,36,82,-46,1728335822,1718737279
8548,3,6,-3,1721546471,1728535393
8550,8,16,-8,1724334827,1728504519
8552,2,2,0,1728505800,1728434117
8554,1,1,0,1728505554,1728250126
8556,247,10,237,1727946531,1726945913
8558,100,25,75,1728391515,1728541377
8560,1200000,1205000,-5000,1724712883,1727977161
8562,11,30,-19,1723479613,1728167517
8564,1,58,-57,1727700179,1719867901
8566,1,1,0,1728504542,1727313841
8568,1,1,0,1728505591,1714365694
8570,67,9,58,1728243585,1727835660
8572,1,104,-103,1728481761,1721571169
8574,550000,200000,350000,1727630125,1727535691
8576,909,1568,-659,1728563317,1727053351
8578,3436,4184,-748,1728563332,1727972774
8580,519,799,-280,1725768104,1725714029
8582,1565,7666,-6101,1728341133,1726734699
8584,1810,3668,-1858,1726881919,1728202900
8586,69420,23312,46108,1728446137,1728298859
8588,499994,300000,199994,1719342341,1727536176
8590,327,501,-174,1726792704,1728243552
8592,1714,1400,314,1727978488,1713313768
8594,140000,14222,125778,1728059777,1727824915
8596,12,10000,-9988,1721928645,1705258034
8598,85,85,0,1725624145,1727041913
8600,115,681,-566,1727629021,1709426532
8602,160,2000,-1840,1726452951,1714424338
8604,1000,407,593,1719560035,1719248883
8606,779,11248,-10469,1728501474,1725299885
8608,500000,200000,300000,1727583135,1727535183
